Reconstruction Error,State Label
0.00048080742,0.0
0.00048124112,0.0
0.00040984107,0.0
0.0003257115,0.0
0.0003112437,0.0
0.00032487884,0.0
0.00030811378,0.0
0.00029336935,0.0
0.00024914465,0.0
0.00022054315,0.0
0.00020218814,0.0
0.00019223985,0.0
0.00019420047,0.0
0.000184356,0.0
0.00018552337,0.0
0.00021266933,0.0
0.00019938916,0.0
0.00022482968,0.0
0.000270403,0.0
0.00022394789,0.0
0.00024550306,0.0
0.0002905098,0.0
0.0002994864,0.0
0.00035007895,0.0
0.00037706312,0.0
0.0003340792,0.0
0.00035594503,0.0
0.00035495075,0.0
0.00033775158,0.0
0.00031103712,0.0
0.0002937704,0.0
0.0003119769,0.0
0.00027003227,0.0
0.00023053249,0.0
0.00020839059,0.0
0.0003036778,0.0
0.00040293278,0.0
0.0003377441,0.0
0.00022096839,0.0
0.00014289563,0.0
0.00017059912,0.0
0.00019433998,0.0
0.00013404756,0.0
0.00010415072,0.0
0.00010853744,0.0
0.00016672899,0.0
0.00020956038,0.0
0.00022141828,0.0
0.00029298157,0.0
0.00022891011,0.0
0.00028110645,0.0
0.00045996677,0.0
0.00035644698,0.0
0.00039391546,0.0
0.0004535512,0.0
0.00033684383,0.0
0.00037153394,0.0
0.000414801,0.0
0.00037962408,0.0
0.00035782013,0.0
0.00036384808,0.0
0.00040253391,0.0
0.0003867564,0.0
0.00034855417,0.0
0.00033634278,0.0
0.0004018756,0.0
0.00046478258,0.0
0.0003072944,0.0
0.0001954692,0.0
0.0001592502,0.0
0.00020992784,0.0
0.0003246844,0.0
0.00024064424,0.0
0.00015983431,0.0
0.00014507241,0.0
0.000114658265,0.0
0.00021420575,0.0
0.00024093883,0.0
0.00014701593,0.0
0.00013475186,0.0
0.00014520754,0.0
0.00014085071,0.0
0.00016129372,0.0
0.0001439137,0.0
0.00013318674,0.0
0.00012354385,0.0
0.00015626849,0.0
0.00019061183,0.0
0.00021245734,0.0
0.00023511142,0.0
0.00028217956,0.0
0.00035477444,0.0
0.0003890713,0.0
0.0003487011,0.0
0.0003495927,0.0
0.00043864214,0.0
0.0006196213,0.0
0.00063758664,0.0
0.0003922767,0.0
0.00020850541,0.0
0.00015711883,0.0
0.0002021537,0.0
0.0002092243,0.0
0.00012223647,0.0
0.000102558624,0.0
0.000113923794,0.0
0.000119384225,0.0
0.00010197384,0.0
9.1066715e-05,0.0
0.00011174445,0.0
0.00012053425,0.0
0.00011115937,0.0
0.000118720236,0.0
0.00015231674,0.0
0.00013931346,0.0
0.00011252364,0.0
0.0001707075,0.0
0.00014392615,0.0
0.00010818689,0.0
0.00012169111,0.0
0.00010603288,0.0
0.00017334614,0.0
0.00025925023,0.0
0.0001918866,0.0
0.00013637236,0.0
0.00013473106,0.0
0.00017919188,0.0
0.00021918901,0.0
0.00012763581,0.0
8.330696e-05,0.0
9.522028e-05,0.0
0.00011650185,0.0
0.00012014759,0.0
0.00010401928,0.0
0.00013831038,0.0
0.0001341971,0.0
0.00013453339,0.0
0.00016272996,0.0
0.00019723874,0.0
0.00024936371,0.0
0.00025287227,0.0
0.00021940413,0.0
0.00019368345,0.0
0.00016891237,0.0
0.0001553737,0.0
0.00012905576,0.0
0.00012248222,0.0
0.00013061563,0.0
0.00013175039,0.0
0.00012016733,0.0
0.00011640625,0.0
0.000115583236,0.0
0.00014409018,0.0
0.00016861025,0.0
0.00015228053,0.0
0.00015404963,0.0
0.00014236705,0.0
0.00012906136,0.0
0.00011251602,0.0
7.534848e-05,0.0
8.173414e-05,0.0
7.326757e-05,0.0
7.1882576e-05,0.0
9.292847e-05,0.0
0.000101638674,0.0
0.00012331035,0.0
0.00012760879,0.0
0.00013227251,0.0
0.00014702266,0.0
0.00015633088,0.0
0.00017153058,0.0
0.00011443695,0.0
9.7104756e-05,0.0
0.000121047604,0.0
9.677214e-05,0.0
0.00010093896,0.0
0.000120061726,0.0
0.00014130856,0.0
0.00013905755,0.0
0.00018300368,0.0
0.00023090934,0.0
0.00021468179,0.0
0.00020419285,0.0
0.00019465685,0.0
0.00018654761,0.0
0.0002128238,0.0
0.00025143047,0.0
0.00021339336,0.0
0.00019017227,0.0
0.0001432519,0.0
0.00010549086,0.0
9.021893e-05,0.0
8.962255e-05,0.0
0.00010036928,0.0
7.9545745e-05,0.0
5.670538e-05,0.0
7.22409e-05,0.0
8.239144e-05,0.0
7.979365e-05,0.0
6.982313e-05,0.0
8.070424e-05,0.0
0.00010016665,0.0
9.619138e-05,0.0
9.2817885e-05,0.0
0.00011580913,0.0
0.0001554435,0.0
0.00022869944,0.0
0.00025864856,0.0
0.00029430757,0.0
0.00030614925,0.0
0.0003063464,0.0
0.0004149235,0.0
0.0005344456,0.0
0.00051486556,0.0
0.00040462925,0.0
0.00034309537,0.0
0.0003812046,0.0
0.00042946797,0.0
0.00038962052,0.0
0.00032752528,0.0
0.00023145477,0.0
0.00023404598,0.0
0.00024163912,0.0
0.0002018536,0.0
0.00018717341,0.0
0.00016701689,0.0
0.00014652048,0.0
0.0001435966,0.0
0.000143405,0.0
0.00015199494,0.0
0.00015905291,0.0
0.00017533562,0.0
0.0002104625,0.0
0.00018800316,0.0
0.0001705413,0.0
0.0001845127,0.0
0.00023398873,0.0
0.00028749945,0.0
0.00026014654,0.0
0.00025915718,0.0
0.000281227,0.0
0.0004768862,0.0
0.00064930966,0.0
0.00047466878,0.0
0.0003404653,0.0
0.0002809155,0.0
0.00028052533,0.0
0.00030421003,0.0
0.00030687204,0.0
0.00032528708,0.0
0.00032008768,0.0
0.00023362199,0.0
0.00016237798,0.0
0.00015102355,0.0
0.000118514385,0.0
0.000120108256,0.0
0.00016279893,0.0
0.00013234431,0.0
0.000107270695,0.0
0.00011539165,0.0
7.965458e-05,0.0
9.508916e-05,0.0
9.7317155e-05,0.0
7.844311e-05,0.0
7.5991506e-05,0.0
7.457145e-05,0.0
8.319438e-05,0.0
8.229377e-05,0.0
7.8840654e-05,0.0
7.4317904e-05,0.0
9.5380936e-05,0.0
0.00011018124,0.0
0.000118444324,0.0
0.00011825051,0.0
0.00010057651,0.0
0.00013936342,0.0
0.00020678842,0.0
0.00016450975,0.0
0.000113553884,0.0
9.205001e-05,0.0
0.00012020546,0.0
0.0001716055,0.0
0.0001281061,0.0
8.546262e-05,0.0
6.995405e-05,0.0
6.232597e-05,0.0
8.681784e-05,0.0
8.271359e-05,0.0
7.893885e-05,0.0
9.758937e-05,0.0
8.007836e-05,0.0
6.851825e-05,0.0
5.91153e-05,0.0
6.253349e-05,0.0
6.9391106e-05,0.0
5.8696223e-05,0.0
6.579615e-05,0.0
4.8108344e-05,0.0
3.9445546e-05,0.0
2.728642e-05,0.0
3.3720495e-05,0.0
8.252496e-05,0.0
5.330856e-05,0.0
2.8912626e-05,0.0
3.7615042e-05,0.0
5.445e-05,0.0
0.00016802715,0.0
0.00016867756,0.0
9.6933334e-05,0.0
6.8497015e-05,0.0
5.136965e-05,0.0
5.413944e-05,0.0
5.068146e-05,0.0
5.8874957e-05,0.0
8.224513e-05,0.0
6.868592e-05,0.0
9.194525e-05,0.0
0.000109743916,0.0
0.00015862286,0.0
0.00019985966,0.0
0.0001652002,0.0
0.000120631055,0.0
0.000108902495,0.0
0.00010336292,0.0
0.0001003967,0.0
8.031692e-05,0.0
8.3567196e-05,0.0
4.7993934e-05,0.0
4.316356e-05,0.0
4.697504e-05,0.0
